tile_id,Mg_ha_1_download,Mg_px_1_download,ObjectId,Shape__Area,Shape__Length
40N_120E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_120E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_120E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,151,1516608322359.95,4951174.68786308
40N_120W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_120W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_120W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,152,1516608322359.94,4951174.68786308
40N_130E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_130E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_130E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,153,1516608322359.94,4951174.68786307
40N_130W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_130W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_130W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,154,1516608322359.95,4951174.68786308
40N_140E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_140E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40N_140E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,155,1516608322359.94,4951174.68786308
40S_070W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_070W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_070W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,156,1759219273512.57,5387056.93889344
40S_080W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_080W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_080W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,157,1759219273512.57,5387056.93889344
40S_140E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_140E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_140E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,158,1759219273512.58,5387056.93889344
40S_160E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_160E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_160E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,159,1759219273512.58,5387056.93889344
40S_170E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_170E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=40S_170E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,160,1759219273512.56,5387056.93889344
50N_000E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_000E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_000E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,161,1759219273512.57,5387056.93889344
50N_010E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_010E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_010E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,162,1759219273512.57,5387056.93889344
50N_010W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_010W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_010W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,163,1759219273512.57,5387056.93889344
50N_020E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_020E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_020E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,164,1759219273512.57,5387056.93889344
50N_030E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_030E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_030E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,165,1759219273512.57,5387056.93889344
50N_040E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_040E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_040E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,166,1759219273512.57,5387056.93889344
50N_050E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_050E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_050E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,167,1759219273512.57,5387056.93889344
50N_060E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_060E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_060E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,168,1759219273512.57,5387056.93889344
50N_060W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_060W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_060W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,169,1759219273512.57,5387056.93889344
50N_070E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_070E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_070E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,170,1759219273512.57,5387056.93889344
50N_070W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_070W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_070W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,171,1759219273512.57,5387056.93889344
50N_080E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_080E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_080E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,172,1759219273512.57,5387056.93889344
50N_080W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_080W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_080W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,173,1759219273512.57,5387056.93889344
50N_090E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_090E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_090E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,174,1759219273512.57,5387056.93889343
50N_090W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_090W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_090W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,175,1759219273512.57,5387056.93889344
50N_100E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_100E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_100E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,176,1759219273512.56,5387056.93889344
50N_100W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_100W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_100W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,177,1759219273512.57,5387056.93889343
50N_110E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_110E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_110E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,178,1759219273512.59,5387056.93889344
50N_110W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_110W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_110W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,179,1759219273512.56,5387056.93889344
50N_120E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_120E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_120E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,180,1759219273512.55,5387056.93889344
50N_120W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_120W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_120W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,181,1759219273512.59,5387056.93889344
50N_130E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_130E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_130E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,182,1759219273512.58,5387056.93889343
50N_130W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_130W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_130W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,183,1759219273512.55,5387056.93889344
50N_140E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_140E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_140E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,184,1759219273512.58,5387056.93889344
50N_150E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_150E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50N_150E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,185,1759219273512.56,5387056.93889344
50S_060W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50S_060W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50S_060W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,186,2174584005565.34,6133313.91346787
50S_070W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50S_070W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50S_070W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,187,2174584005565.34,6133313.91346787
50S_080W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50S_080W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=50S_080W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,188,2174584005565.36,6133313.91346787
60N_000E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_000E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_000E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,189,2174584005565.35,6133313.91346787
60N_010E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_010E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_010E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,190,2174584005565.35,6133313.91346787
60N_010W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_010W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_010W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,191,2174584005565.35,6133313.91346787
60N_020E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_020E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_020E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,192,2174584005565.34,6133313.91346787
60N_020W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_020W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_020W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,193,2174584005565.35,6133313.91346787
60N_030E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_030E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_030E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,194,2174584005565.35,6133313.91346787
60N_040E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_040E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_040E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,195,2174584005565.34,6133313.91346787
60N_050E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_050E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_050E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,196,2174584005565.34,6133313.91346787
60N_060E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_060E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_060E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,197,2174584005565.34,6133313.91346787
60N_060W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_060W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_060W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,198,2174584005565.34,6133313.91346787
60N_070E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_070E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_070E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,199,2174584005565.36,6133313.91346787
60N_070W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_070W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=60N_070W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,200,2174584005565.34,6133313.91346787
